	21to22FACS16S221215A01	21to22FACS16S221215A02	21to22FACS16S221215A03	21to22FACS16S221215A04	21to22FACS16S221215A05	21to22FACS16S221215A06	21to22FACS16S221215A07	21to22FACS16S221215A08	21to22FACS16S221215A09	21to22FACS16S221215A10	21to22FACS16S221215A11	21to22FACS16S221215A12	21to22FACS16S221215B01	21to22FACS16S221215B02	21to22FACS16S221215B03	21to22FACS16S221215B04	21to22FACS16S221215B05	21to22FACS16S221215B06	21to22FACS16S221215B07	21to22FACS16S221215B08	21to22FACS16S221215B09	21to22FACS16S221215B10	21to22FACS16S221215B11	21to22FACS16S221215B12	21to22FACS16S221215C01	21to22FACS16S221215C02	21to22FACS16S221215C03	21to22FACS16S221215C04	21to22FACS16S221215C05	21to22FACS16S221215C06	21to22FACS16S221215C07	21to22FACS16S221215C08	21to22FACS16S221215C09	21to22FACS16S221215C10	21to22FACS16S221215C11	21to22FACS16S221215C12	21to22FACS16S221215D01	21to22FACS16S221215D02	21to22FACS16S221215D03	21to22FACS16S221215D04	21to22FACS16S221215D05	21to22FACS16S221215D06	21to22FACS16S221215D07	21to22FACS16S221215D08	21to22FACS16S221215D09	21to22FACS16S221215D10	21to22FACS16S221215D11	21to22FACS16S221215D12	21to22FACS16S221215E01	21to22FACS16S221215E02	21to22FACS16S221215E03	21to22FACS16S221215E04	21to22FACS16S221215E05	21to22FACS16S221215E06	21to22FACS16S221215E07	21to22FACS16S221215E08	21to22FACS16S221215E09	21to22FACS16S221215E10	21to22FACS16S221215E11	21to22FACS16S221215E12	21to22FACS16S221215F01	21to22FACS16S221215F02	21to22FACS16S221215F03	21to22FACS16S221215F04	21to22FACS16S221215F05	21to22FACS16S221215F06	21to22FACS16S221215F07	21to22FACS16S221215F08	21to22FACS16S221215F09	21to22FACS16S221215F10	21to22FACS16S221215F11	21to22FACS16S221215F12	21to22FACS16S221215G01	21to22FACS16S221215G02	21to22FACS16S221215G03	21to22FACS16S221215G04	21to22FACS16S221215G05	21to22FACS16S221215G06	21to22FACS16S221215G07	21to22FACS16S221215G08	21to22FACS16S221215G09	21to22FACS16S221215G10	21to22FACS16S221215G11	21to22FACS16S221215G12	21to22FACS16S221215H01	21to22FACS16S221215H02	21to22FACS16S221215H03	21to22FACS16S221215H04	21to22FACS16S221215H05	21to22FACS16S221215H06	21to22FACS16S221215H07	21to22FACS16S221215H08	21to22FACS16S221215H09	21to22FACS16S221215H10	21to22FACS16S221215H11	RID001236Blank
Tistrellales	0.00081692928848601	0.00014251104460595695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05804969722280225	0.0	0.0	0.0	3.369953494641774e-05	0.0009168374501132563	0.0	0.0	0.0012659460512221248	0.014414414414414413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009673338790088549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013412453259632581	0.0	0.0	0.0	0.0	0.001002673796791444	0.0	0.0	0.013892051924390799	0.0018554440414944758	0.0	0.0	0.0	0.0	0.0	0.0035098915124441607	0.0	0.0	0.0	0.011823035850495805	0.0	0.0	0.00019703462883601794	0.0	0.0009689396699403909	0.0	0.014201183431952662	0.00497752087347463	0.0	0.01812250815512867	0.0	0.0051821143026354755	0.0	0.0286493860845839	0.0047619047619047615	0.0	0.0018382852822964426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013631406761177754	0.0024752475247524753	0.0004139072847682119	0.0	0.0	0.0	0.0	0.0	0.0	0.0027493676454415483	0.01977206009324815	0.0	0.0	0.0
Solibacterales	0.0	0.0	0.0	0.0	0.0	0.00258732212160414	0.0	0.0	0.0	0.0	0.00048363694986296955	0.005198019801980198	0.0016237296490134393	0.0003369953494641774	0.0012134613310322512	0.0	0.015819209039548022	0.0	0.0	0.009139482564679415	0.02217425431711146	0.0	0.0	0.0	0.0029988465974625142	0.0	7.441029838529652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007435948474422044	0.0	0.00012193139326938709	0.0	0.0	0.0	0.0009221689413500553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0622568093385214	0.0	0.0005105296745373325	0.0	0.013626040878122634	0.0	0.0	0.0009633911368015414	0.0	9.851731441800897e-05	0.0	0.002930073561899742	0.0	0.0	0.011560693641618497	0.0015458074267459035	0.0	0.0	0.0	0.0	0.015006821282401092	0.0	0.0	0.0013379236078252216	0.0	0.0	0.0029940119760479044	0.0	0.0	0.0	0.0	0.009541984732824428	0.0	0.0009312913907284768	0.013692032475574514	0.0	0.0	0.0	0.001820830298616169	0.0	0.0045089629385241395	0.0	0.0	0.0	0.0
Subgroup_11_or	0.002419367508208568	0.0007125552230297848	0.0	0.0	0.01901804773918106	0.0	0.0	0.0	0.0	0.0013572770933389018	0.00032242463324197966	0.0	0.0003769372399495484	0.00700950326885489	0.004476324021141193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018601190476190475	0.001845444059976932	0.0	0.007589850435300246	0.0	0.0	0.0	0.0	0.0	0.022814963932226137	0.0	0.012112887112887112	0.0	0.0007393294850285779	0.0	0.0017476833035278817	0.0	0.0	0.0	0.0	0.0	0.012224486015928876	0.0	0.00011386927806877705	0.0007590452897022856	0.0	0.0	0.0	0.023346303501945526	0.0	0.0	0.0	0.006056018168054504	0.015895953757225433	0.0	0.0	0.002204724409448819	0.0007388798581350672	0.0	0.005046237801049554	0.0	0.010769230769230769	0.0	0.0	0.016038419717288872	0.0	0.0	0.0	0.0	0.0021221532091097307	0.0	0.005204849157271288	0.005316792202038104	0.00010549636037556704	0.0	0.0	0.003509575036240177	0.0	0.0	0.0	0.0	0.0	0.010802256777212053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004215083162451583	0.0
Haliangiales	0.0036761817981870457	0.0008550662676357417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010231781165170182	0.0	0.0	0.009510416515650143	0.013513513513513513	0.011082946823427893	0.0	0.01406151914626491	0.0030187944298373745	0.0	0.0	0.0031397174254317113	0.0	0.0035887692632467806	0.0005580357142857143	0.001384083044982699	0.0	0.007441029838529652	0.0	0.0	0.0	0.0	0.018616318986004753	0.0	0.0	0.0	0.0	0.012724997867318791	0.0	0.000447081775321086	0.0	0.006275720164609053	0.0	0.0	0.011029411764705883	0.0	0.000314070351758794	0.0031883397859257573	0.0	0.0	0.0	0.0	0.0	0.008956021922202915	0.0013401403956604977	0.0	0.0	0.0	0.0	0.001445086705202312	7.874015748031496e-05	0.008620265011575784	0.0	0.005588844016216173	0.0	0.0	0.0	0.0	9.061254077564335e-05	0.0	0.0	0.0	0.0	0.0033643892339544515	0.0	0.006259959644743212	0.0	0.0092836797130499	0.0	0.0	0.0	0.005263157894736842	0.0	0.0	0.0	0.003104304635761589	0.005573138846841888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010590445823606446	0.0021645021645021645	0.0
Rokubacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0001483239394838327	0.0	0.0	0.0	0.0011284862163469288	0.0	0.0013047827536715136	0.013075419559210082	0.0037212814151655702	0.0	0.0	0.0022397507060083746	0.0	0.0	0.0	0.0	0.008655267046654	0.0	0.005074971164936564	0.0	0.01837934370116824	0.0	0.0	0.004935225169648365	0.0	0.0	0.0	0.00412870159453303	0.003121878121878122	0.001172562048075044	0.003127932436659368	0.00041167849556210585	0.009022923101934643	0.0	0.008641975308641976	0.0	0.006455182589450387	0.0	0.0	0.0	0.0017080391710316556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00882445635045698	0.0	0.0050578034682080926	0.0	0.0	0.0	0.004827348406482438	0.0	0.017270380677017527	0.02077783697389451	0.0	0.0	0.002232832949744083	0.0	0.0	0.0	0.0	0.0	0.0007246376811594203	0.0	0.010377066031424888	0.0	0.006013292541407322	0.0	0.0	0.005188067444876783	0.0	0.0	0.0	0.0	0.007036423841059602	0.010114214944268611	0.0	0.0	0.0009250693802035153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RCP2-54_or	0.002466498044082761	0.0002850220892119139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005220296512841929	0.02095760116072868	0.0	0.0003624396537976427	0.016411673518905438	0.011029015208715348	0.0	0.0	0.0	0.0	0.0	0.023940345368916798	0.0	0.0	0.0	0.0	0.0	0.009747749088473845	0.0	0.003871351995235259	0.0	0.0	0.0	0.01073645361516524	0.0	0.0	0.0	0.0	0.0	0.003820516989107462	0.0	0.0	0.0069084628670120895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050578034682080926	0.0	0.0	0.0	0.0009359144869710851	0.0	0.0077825234289612185	0.0	0.0	0.0	0.0	0.004530627038782167	0.0	0.0	0.0	0.0	0.009006211180124223	0.0	0.009550381525776782	0.0	0.0	0.0	0.0011644154634373545	0.0	0.0	0.0	0.0	0.0	0.0007243377483443709	0.00020641254988303288	0.0	0.0	0.0	0.022578295702840496	0.0	0.0	0.01459160766706959	0.0	0.0	0.0
Paenibacillales	0.0010054514319827817	0.0011400883568476556	0.0	0.0	0.0	0.0	0.0	0.0	0.008962868117797696	0.0	0.0	0.0	0.0014497586151905706	0.0	0.0	0.0	0.0	0.0	0.002506854680767724	0.0	0.0	0.0	0.009288579269579903	0.0	0.0	0.08051373374345693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004265362413626411	0.05222827847031246	4.064379775646236e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005552010210593491	0.0	0.0	0.0	0.0	0.0	0.0029133858267716534	0.00024629328604502243	0.0	0.0004573395242118645	0.0	0.0	0.0	0.0029198584727422624	0.0	0.0	0.0	0.004165509580672035	0.0	0.0	0.002259792433880147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010347682119205298	0.0019953213155359845	0.00707755824240637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfuromonadales	0.01566304808885677	0.0027077098475131824	0.0	0.0	0.0	0.0	0.007564520913675467	0.0	0.0	0.002610148256420965	0.0	0.0009900990099009901	0.00020296620612667991	0.0048190334973377364	0.005905511811023622	0.0	0.006779661016949152	0.0	0.0	0.0	0.012951334379905808	0.0003121585765568909	0.0	0.0	0.003690888119953864	0.0	0.011682416846491555	0.005156683855612852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012796087240879233	1.6467139822484232e-05	4.064379775646236e-05	0.0	0.002726337448559671	0.0	0.0	0.0	0.0	0.000628140703517588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003201812718585291	0.0	0.002519243141845016	0.0	0.0	0.0	0.0	0.0	0.0	0.008735564110156944	0.0	0.0	0.0	0.0	0.002360401812179456	0.0	0.0	0.0	0.0	0.004882887006942855	0.0	0.0	0.0	0.0070349140177175615	0.0	0.004747488647309756	0.0	0.0	0.002846367323703124	0.014566642388929352	0.0	0.03574177939074013	0.0	0.0	0.0	0.0
Diplorickettsiales	0.003943254834807472	0.014536126549807609	0.0	0.0	0.0	0.018272962483829237	0.0	0.0	0.0	0.0010440593025683859	0.0	0.0	0.0015077489597981938	0.0	0.0007280767986193507	0.0	0.0	0.0	0.0	0.0	0.0	0.00015607928827844546	0.0	0.0	0.001384083044982699	0.0006295756660011152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023317314527824377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0376954952546451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014777597162701344	0.0	0.0004960971110094801	0.0	0.00047337278106508875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037267080745341614	0.001171744224974891	0.0006580843762067146	0.0	0.0	0.0	0.02375407545412203	0.0	0.0	0.0	0.0	0.0	0.006105132450331126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031088082901554404	0.0	0.0
Streptomycetales	0.0019323519708419085	0.020236568334045888	0.0	0.0	0.0	0.001131953428201811	0.0	0.0	0.0	0.0007308415117978701	0.0	0.0	0.002435594473520159	0.0008087888387140257	0.0006471793765505339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002232142857142857	0.0002306805074971165	0.007608871620527764	0.0	0.0	0.0	0.002220851326341764	0.0	0.001716398204383417	0.0	0.0	0.0	0.0	0.005630278385986862	0.0035569022016565944	0.0	0.0	0.0	0.00636873920552677	0.023054223533751382	0.0	0.0	0.0	0.00614894101571396	0.0066627308762756176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02023121387283237	0.0	0.013969171483622351	0.0	0.00019703462883601794	0.0	0.0003875758679761563	0.0	0.0	0.0	0.0004122153137989076	0.0	0.0	0.0	0.0	0.0	0.0038819875776397515	0.00025108804820890524	0.00013596784632370135	0.0015507310589277803	0.0	0.0	0.0	0.0	0.0	0.006008494768465762	0.0	0.0	0.0005173841059602649	0.0	0.0	0.0	0.0	0.025491624180626365	0.0	0.0	0.0	0.0	0.0	0.0
Subgroup_7	0.0023408166150849135	0.0018526435798774405	0.0	0.0	0.005627789637104599	0.002183053040103493	0.0	0.0	0.0	0.003549801628732512	0.00032242463324197966	0.0	0.0042332951563564675	0.004279840938195053	0.0018336749002265129	0.0	0.0008788449466415569	0.01616515726945175	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.0	0.0017858471612471167	0.0	0.0	0.0049352251696483645	0.0	0.0	0.004529441368897835	0.0	0.0	0.0	0.006653965365257201	1.0978093214989488e-05	0.0	0.0	0.005452674897119341	0.0	0.010697159719660641	0.0	0.0	0.0	0.0	0.0004216918276123809	0.0	0.0	0.0	0.0	0.0	0.0	0.010400252127324297	0.0	0.0	0.0	0.00674373795761079	0.0	0.002216639574405202	0.0	0.001705333819095088	0.0	0.0	0.0	0.0035381814434406237	0.0038057267125770206	0.0	0.0	0.0	0.0	0.014544513457556935	0.0	0.004133422528240521	0.0008861320336730173	0.002426416288638042	0.0	0.0	0.007171740291447319	0.006842105263157895	0.0	0.0	0.0	0.005794701986754966	0.01265996972615935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subgroup_5_or	0.0010525819678569746	0.00014251104460595695	0.0	0.0	0.0	0.0023447606727037516	0.0	0.0	0.0	0.0007308415117978701	0.0	0.011881188118811881	0.005364106876205112	0.0034373525645346095	0.0038830762593032035	0.0	0.0	0.0	0.0	0.018841394825646795	0.0	0.0	0.0	0.0	0.000461361014994233	0.0	0.0018602574596324132	0.0	0.0	0.0	0.0	0.0011882756799577502	0.007716826035900017	0.0	0.0	0.000586281024037522	0.0009668154804219866	0.0	0.0	0.008050195335622115	0.0	0.0	0.0	0.0	0.0	0.01193467336683417	0.0	0.017879733490764948	0.0	0.0	0.0	0.0	0.00628258254244085	0.0	0.0	0.0	0.0	0.0007627765064836003	0.012524084778420038	0.0	0.00029555194325402693	0.0	0.0020619036176331516	0.0	0.019644970414201185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002018633540372671	0.0	0.002267943676679339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027357998957790518	0.0	0.0057107472134305766	0.0	0.0	0.0022770938589624992	0.0	0.0035732516590096988	0.0	0.0	0.0	0.0	0.0
Entotheonellales	0.00048701553736665983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009653465346534653	0.0	0.002291568376356406	0.004826879516772733	0.0	0.0	0.0	0.004778691735213474	0.0	0.0	0.0	0.0	0.00427827380952381	0.0	0.0	0.0027531810402559712	0.0	0.0	0.0	0.0	0.0	0.005200469719845663	0.0011389521640091116	0.0	0.014363885088919288	0.0	0.0	0.006503007641033978	0.0	0.0	0.0	0.004610844706750277	0.0	0.006112243007964438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007881385153440717	0.0	0.0017828489926903191	0.0	0.0	0.0	0.0	0.0	0.019306099608282036	0.0	0.0	0.0	0.0	0.0	0.004155177383652314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042465349454438216	0.0	0.0010673877463886715	0.0	0.0	0.0	0.0	0.0	0.020164046479835954	0.0
Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.698551691143425e-05	0.000640291163981937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021391369047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.10508796956728483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257201646090535	0.0042098445595854924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038535645472061657	0.0035826771653543307	0.002118122259987193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036101083032490976	0.0	0.0	0.004519584867760294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00455684666210982	0.0
Myxococcales	0.0003456239297440812	0.00042753313381787086	0.0	0.0	0.0	0.0	0.014090774250964106	0.0	0.0	0.0	0.0	0.0	0.0026385606796468387	0.01115454606726427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002306805074971165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007578127221542923	0.0011417216943589068	0.004430173955454398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006718287406057845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009084027252081756	0.0	0.0	0.0	0.0	0.0032510713757942953	0.0	0.004395110342849613	0.0	0.01029585798816568	0.0	0.0017519150836453575	0.0	0.0	0.0	0.0005554012774229381	0.0	0.00010351966873706004	0.0	0.0018328465684434947	0.0024368630926007973	0.0	0.05688622754491018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001857712948947296	0.0	0.0	0.0	0.0	0.0	0.008358077642142307	0.0	0.004270341057905825	0.0	0.0
Pseudonocardiales	0.0003456239297440812	0.0007125552230297848	0.0	0.0	0.006598098195226082	0.003072445019404916	0.036636013052506675	0.0	0.0	0.0	0.0	0.0	0.0005219131014686056	0.0017186762822673047	0.0	0.0	0.0	0.0	0.0018018018018018018	0.0	0.0	0.00827220227875761	0.008233058898036731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007118451025056948	0.0	0.000293140512018761	5.687149884835215e-05	0.0	0.0008535197528857097	0.0	0.00041152263374485596	0.0	0.0	0.0	0.009260974254491572	0.0009422110552763819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002680280791320996	0.0	0.006056018168054504	0.0	0.0	0.0052986512524084775	0.0	0.0016255356878971479	0.0	0.0007674002185927896	0.0	0.0	0.0	0.0002061076568994538	0.0	0.0	0.002961208172934557	0.0	0.0	0.003933747412008281	0.0	3.2632283117688326e-05	0.0	0.0	0.0	0.0	0.0	0.014736842105263158	0.0	0.0	0.013678999478895257	0.0005173841059602649	0.0	0.0	0.0	0.0	0.0	0.005615109749872384	0.00021994941163532388	0.0	0.0	0.00786056049213944	0.0
Alphaproteobacteria_unclassified	0.00032991375111935024	0.006840530141085935	0.0	0.015943312666076175	0.00019406171162429653	0.0	0.0	0.00025614754098360657	0.0	0.00041762372102735435	0.0	0.0	0.0002899517230381141	0.0017523758172137225	0.0023190594326394135	0.0	0.00012554927809165097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.396362851438131e-05	0.0011905647741647443	0.0	0.0	0.0	0.0	0.0	0.00016775708773695687	0.0002847380410022779	0.0	0.0	0.011416953393806693	0.00020309472447730553	4.064379775646236e-05	0.0	0.0	0.0	0.00036886757654002215	0.0	0.0	0.0	0.00011386927806877705	8.433836552247617e-05	0.0	0.0	0.0	0.0	0.0	6.381620931716656e-05	0.0	0.0	0.0	0.0	0.0	0.0023228346456692912	0.007339539924141667	0.0	0.0025347461765640625	0.0	0.0	0.0	0.00017175638074954483	9.061254077564335e-05	0.0	0.0	0.0	0.0	0.0	0.00698861734181453	0.005112391021771172	0.0	0.00010549636037556704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00589817880794702	0.0026145589651850832	0.0	0.0	7.11591830925781e-05	0.03678077203204661	0.00010209290454313425	0.0317826899813043	0.0	0.0	0.0001139211665527455	0.0
Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067879098360655735	0.0	0.005846732094382961	0.0	0.0	0.00027545413688620843	0.0	0.0008629058354007119	0.0	0.0	0.0	0.0021151586368977674	0.0	0.0	0.0	0.0	0.0	0.004844290657439447	0.0007914665515442592	0.0014137956693206339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017345807148747405	0.0006586855928993694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035656979853806385	0.0	0.0	0.0	0.0	0.010692279811525915	0.0	0.0	0.0	0.027285129604365622	5.175983436853002e-05	0.006235353197187815	0.0005765036684124938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031043046357615895	6.88041832943443e-05	0.0	0.0	0.0018501387604070306	0.0014566642388929353	0.0557427258805513	0.0	0.0	0.0	0.0	0.0
Micromonosporales	0.002215135186087066	0.0008550662676357417	0.012048192771084338	0.0	0.0	0.0	0.0	0.016521516393442622	0.0	0.00041762372102735435	0.0	0.0	0.0021891355089377613	0.0023926669811956593	0.003154999460683853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002604166666666667	0.0006920415224913495	0.0	0.0005952823870823722	0.0	0.0	0.002220851326341764	0.0	0.004224980195405334	0.0	0.0	0.0	0.0	0.0014360053459208917	0.0	0.00028450658429523656	0.0	0.0	0.0	0.0	0.0	0.0	0.014761306532663316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009572431397574984	0.018279231011660887	0.0	0.000722543352601156	0.0	0.0	0.0	0.0016255356878971479	0.0	0.0020619036176331516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002277432712215321	0.0	0.0019361821316495075	0.0	0.0	0.0	0.0	0.0032043945983062485	0.0	0.0	0.0	0.0	0.0	0.0	0.0315541138307284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SJA-28	0.0005812766091150457	0.00042753313381787086	0.0	0.0	0.0	0.0	0.0	0.0	0.056978233034571064	0.00041762372102735435	0.0	0.0	0.0006233962045319454	0.0014490800026959628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000922722029988466	0.0	0.0025299501451000817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019151846785225718	9.952512298461626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.005681818181818182	0.02037414335988146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002167630057803468	0.0	0.0	0.0	0.0	0.0	0.0007518971838737432	0.0	0.012781065088757397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008484393610598966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002562204634743495	0.0	0.0
OM190_or	0.002733571080703188	0.0005700441784238278	0.0	0.0	0.0	0.006064036222509703	0.0	0.0	0.02528809218950064	0.00031321779077051577	0.004513944865387716	0.0	0.0008988503414181539	0.0011794837231246208	0.005554956315392083	0.0	0.0	0.0	0.0	0.004921259842519685	0.0	0.0	0.0	0.0	0.0006920415224913495	0.0007375029230298779	0.010343031475556215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003996003996003996	0.012116474496775454	0.0008672903574373702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002364415546032215	0.0	0.004906710488578137	0.0	0.00011834319526627219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002484472049689441	0.0	0.0021972403965910144	0.0	0.009705665154552168	0.0	0.0	0.0	0.005789473684210527	0.0	0.015539803707742638	0.0	0.0017591059602649008	0.0012384752992981975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyanobacteriales	0.0006126969663645075	0.00014251104460595695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003385458649040787	0.0	0.0	0.0	0.0	0.0	0.008662900188323917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002306805074971165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015639662183296842	5.489046607494744e-06	0.008941635506421719	0.0	0.0	0.008203799654576857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016433216802189028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037784679089026916	0.0	5.438713852948055e-05	0.005316792202038104	0.0	0.02245508982035928	0.0	0.0	0.0	0.008287578990987258	0.0029989094874591058	0.012636789994788952	0.0	0.00020641254988303288	0.0	0.0	0.0	0.0	0.0	0.0	0.02201692281125885	0.007401924500370096	0.002050580997949419	0.0
MB-A2-108_or	0.013008027901277237	0.00513039760581445	0.0	0.0	0.0	0.003234152652005175	0.0	0.0	0.0012804097311139564	0.004071831280016705	0.0	0.004455445544554455	0.006552908940661382	0.0022915683763564064	0.006229101499298889	0.0008710801393728223	0.0	0.0	0.002036819428123776	0.0	0.0	0.0	0.00021110407430863416	0.0	0.00530565167243368	0.0	0.0037205149192648264	0.0	0.0	0.0	0.0	0.0	0.0	0.011958997722095672	0.0	0.0	0.0005118434896351693	0.0	0.0013818891237197203	0.0	0.0	0.0	0.0	0.0	0.0	0.0009422110552763819	0.0	0.0002530150965674285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002906260775331265	0.0	0.002085158169711721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008333333333333333	0.0	0.002909711911327209	0.0	0.0	0.0	0.0039590125756870055	0.0	0.0	0.0	0.0	0.0	0.0017591059602649008	0.012728773909453695	0.0	0.0	0.0	0.005098324836125273	0.0	0.0	0.004576066309791055	0.0	0.0	0.0
